"id","symbol","signal","work","work_spot","created_at","updated_at","deleted_at"
"38042","XRPUSDT","buy","1","1","2025-10-25 17:42:01","2025-10-25 17:42:05",""
"38048","XRPUSDT","buy","1","1","2025-10-25 18:06:00","2025-10-25 18:06:05",""
"38061","XRPUSDT","buy","1","1","2025-10-25 18:57:01","2025-10-25 18:57:06",""
"38065","XRPUSDT","buy","1","1","2025-10-25 19:08:02","2025-10-25 19:08:10",""
"38066","XRPUSDT","buy","1","1","2025-10-25 19:09:00","2025-10-25 19:09:04",""
"38070","XRPUSDT","buy","1","1","2025-10-25 19:28:02","2025-10-25 19:28:10",""
"38075","XRPUSDT","sell","1","1","2025-10-25 19:42:05","2025-10-25 19:42:14",""
"38077","XRPUSDT","sell","1","1","2025-10-25 20:17:01","2025-10-25 20:17:08",""
"38078","XRPUSDT","sell","1","1","2025-10-25 20:18:00","2025-10-25 20:18:04",""
"38079","XRPUSDT","sell","1","1","2025-10-25 20:23:00","2025-10-25 20:23:04",""
"38081","XRPUSDT","sell","1","1","2025-10-25 20:25:01","2025-10-25 20:25:05",""
"38083","XRPUSDT","buy","1","1","2025-10-25 20:42:00","2025-10-25 20:42:05",""
"38085","XRPUSDT","buy","1","1","2025-10-25 20:43:04","2025-10-25 20:43:08",""
"38088","XRPUSDT","sell","1","1","2025-10-25 20:53:02","2025-10-25 20:53:07",""
"38093","XRPUSDT","buy","1","1","2025-10-25 21:21:00","2025-10-25 21:21:06",""
"38104","XRPUSDT","buy","1","1","2025-10-25 22:14:01","2025-10-25 22:14:10",""
"38107","XRPUSDT","sell","1","1","2025-10-25 22:31:01","2025-10-25 22:31:05",""
"38112","XRPUSDT","sell","1","1","2025-10-25 22:52:01","2025-10-25 22:52:06",""
"38113","XRPUSDT","sell","1","1","2025-10-25 22:57:01","2025-10-25 22:57:06",""
"38122","XRPUSDT","buy","1","1","2025-10-25 23:28:00","2025-10-25 23:28:05",""
"38127","XRPUSDT","sell","1","1","2025-10-25 23:40:00","2025-10-25 23:40:04",""
"38131","XRPUSDT","buy","1","1","2025-10-26 00:07:01","2025-10-26 00:07:05",""
"38141","XRPUSDT","buy","1","1","2025-10-26 00:45:01","2025-10-26 00:45:05",""
"38143","XRPUSDT","buy","1","1","2025-10-26 00:56:01","2025-10-26 00:56:07",""
"38152","XRPUSDT","sell","1","1","2025-10-26 01:19:08","2025-10-26 01:19:12",""
"38153","XRPUSDT","sell","1","1","2025-10-26 01:20:02","2025-10-26 01:20:06",""
"38154","XRPUSDT","buy","1","1","2025-10-26 01:28:01","2025-10-26 01:28:05",""
"38156","XRPUSDT","buy","1","1","2025-10-26 01:48:02","2025-10-26 01:48:08",""
"38162","XRPUSDT","sell","1","1","2025-10-26 02:11:04","2025-10-26 02:11:10",""
"38166","XRPUSDT","sell","1","1","2025-10-26 02:13:08","2025-10-26 02:13:13",""
"38174","XRPUSDT","sell","1","1","2025-10-26 02:48:04","2025-10-26 02:48:10",""
"38184","XRPUSDT","sell","1","1","2025-10-26 03:07:01","2025-10-26 03:07:06",""
"38190","XRPUSDT","sell","1","1","2025-10-26 03:24:01","2025-10-26 03:24:06",""
"38197","XRPUSDT","sell","1","1","2025-10-26 03:41:00","2025-10-26 03:41:05",""
"38198","XRPUSDT","sell","1","1","2025-10-26 03:47:00","2025-10-26 03:47:04",""
"38200","XRPUSDT","sell","1","1","2025-10-26 04:07:00","2025-10-26 04:07:04",""
"38202","XRPUSDT","buy","1","1","2025-10-26 04:18:01","2025-10-26 04:18:05",""
"38213","XRPUSDT","buy","1","1","2025-10-26 04:36:02","2025-10-26 04:36:08",""
"38241","XRPUSDT","sell","1","1","2025-10-26 06:22:01","2025-10-26 06:22:09",""
"38246","XRPUSDT","buy","1","1","2025-10-26 06:45:09","2025-10-26 06:45:13",""
"38247","XRPUSDT","buy","1","1","2025-10-26 06:46:02","2025-10-26 06:46:08",""
"38248","XRPUSDT","buy","1","1","2025-10-26 06:47:01","2025-10-26 06:47:05",""
"38252","XRPUSDT","buy","1","1","2025-10-26 07:04:01","2025-10-26 07:04:08",""
"38254","XRPUSDT","buy","1","1","2025-10-26 07:06:02","2025-10-26 07:06:06",""
"38256","XRPUSDT","sell","1","1","2025-10-26 07:20:01","2025-10-26 07:20:05",""
"38257","XRPUSDT","sell","1","1","2025-10-26 07:21:01","2025-10-26 07:21:06",""
"38258","XRPUSDT","sell","1","1","2025-10-26 07:22:00","2025-10-26 07:22:04",""
"38265","XRPUSDT","buy","1","1","2025-10-26 07:46:01","2025-10-26 07:46:04",""
"38266","XRPUSDT","sell","1","1","2025-10-26 07:49:01","2025-10-26 07:49:07",""
"38271","XRPUSDT","sell","1","1","2025-10-26 07:53:14","2025-10-26 07:53:21",""
"38279","XRPUSDT","buy","1","1","2025-10-26 08:27:00","2025-10-26 08:27:05",""
"38281","XRPUSDT","sell","1","1","2025-10-26 08:29:01","2025-10-26 08:29:06",""
"38284","XRPUSDT","buy","1","1","2025-10-26 08:53:01","2025-10-26 08:53:08",""
"38291","XRPUSDT","sell","1","1","2025-10-26 09:07:01","2025-10-26 09:07:06",""
"38293","XRPUSDT","sell","1","1","2025-10-26 09:08:03","2025-10-26 09:08:07",""
"38295","XRPUSDT","sell","1","1","2025-10-26 09:10:00","2025-10-26 09:10:08",""
"38304","XRPUSDT","sell","1","1","2025-10-26 09:28:01","2025-10-26 09:28:06",""
"38308","XRPUSDT","sell","1","1","2025-10-26 09:41:00","2025-10-26 09:41:07",""
"38316","XRPUSDT","sell","1","1","2025-10-26 10:04:00","2025-10-26 10:04:05",""
"38317","XRPUSDT","sell","1","1","2025-10-26 10:05:01","2025-10-26 10:05:06",""
"38322","XRPUSDT","sell","1","1","2025-10-26 10:43:01","2025-10-26 10:43:07",""
"38327","XRPUSDT","buy","1","1","2025-10-26 10:58:00","2025-10-26 10:58:07",""
"38330","XRPUSDT","buy","1","1","2025-10-26 11:02:01","2025-10-26 11:02:05",""
"38331","XRPUSDT","buy","1","1","2025-10-26 11:03:03","2025-10-26 11:03:07",""
"38332","XRPUSDT","buy","1","1","2025-10-26 11:04:03","2025-10-26 11:04:07",""
"38334","XRPUSDT","buy","1","1","2025-10-26 11:06:02","2025-10-26 11:06:06",""
"38339","XRPUSDT","buy","1","1","2025-10-26 11:42:01","2025-10-26 11:42:05",""
"38343","XRPUSDT","buy","1","1","2025-10-26 11:53:03","2025-10-26 11:53:10",""
"38346","XRPUSDT","sell","1","1","2025-10-26 12:09:00","2025-10-26 12:09:05",""
"38347","XRPUSDT","sell","1","1","2025-10-26 12:11:01","2025-10-26 12:11:07",""
"38348","XRPUSDT","sell","1","1","2025-10-26 12:13:01","2025-10-26 12:13:06",""
"38360","XRPUSDT","sell","1","1","2025-10-26 12:32:02","2025-10-26 12:32:10",""
"38371","XRPUSDT","sell","1","1","2025-10-26 13:10:01","2025-10-26 13:10:08",""
"38381","XRPUSDT","sell","1","1","2025-10-26 13:28:01","2025-10-26 13:28:05",""
"38382","XRPUSDT","sell","1","1","2025-10-26 13:29:02","2025-10-26 13:29:07",""
"38383","XRPUSDT","sell","1","1","2025-10-26 13:36:00","2025-10-26 13:36:05",""
"38390","XRPUSDT","buy","1","1","2025-10-26 14:04:00","2025-10-26 14:04:05",""
"38394","XRPUSDT","sell","1","1","2025-10-26 14:22:14","2025-10-26 14:22:20",""
"38407","XRPUSDT","sell","1","1","2025-10-26 14:57:11","2025-10-26 14:57:16",""
"38409","XRPUSDT","buy","1","1","2025-10-26 15:00:04","2025-10-26 15:00:09",""
"38420","XRPUSDT","buy","1","1","2025-10-26 15:12:01","2025-10-26 15:12:05",""
"38424","XRPUSDT","sell","1","1","2025-10-26 15:24:02","2025-10-26 15:24:06",""
"38427","XRPUSDT","sell","1","1","2025-10-26 15:28:01","2025-10-26 15:28:08",""
"38433","XRPUSDT","sell","1","1","2025-10-26 16:01:02","2025-10-26 16:01:07",""
"38435","XRPUSDT","buy","1","1","2025-10-26 16:19:02","2025-10-26 16:19:07",""
"38436","XRPUSDT","buy","1","1","2025-10-26 16:21:00","2025-10-26 16:21:04",""
"38457","XRPUSDT","buy","1","1","2025-10-26 17:05:09","2025-10-26 17:05:14",""
"38466","XRPUSDT","sell","1","1","2025-10-26 17:23:00","2025-10-26 17:23:06",""
"38467","XRPUSDT","sell","1","1","2025-10-26 17:26:01","2025-10-26 17:26:05",""
"38478","XRPUSDT","sell","1","1","2025-10-26 18:03:01","2025-10-26 18:03:07",""
"38480","XRPUSDT","sell","1","1","2025-10-26 18:08:00","2025-10-26 18:08:05",""
"38481","XRPUSDT","sell","1","1","2025-10-26 18:11:01","2025-10-26 18:11:04",""
"38482","XRPUSDT","sell","1","1","2025-10-26 18:20:00","2025-10-26 18:20:04",""
"38486","XRPUSDT","sell","1","1","2025-10-26 18:24:00","2025-10-26 18:24:06",""
"38493","XRPUSDT","buy","1","1","2025-10-26 19:07:01","2025-10-26 19:07:06",""
"38494","XRPUSDT","buy","1","1","2025-10-26 19:10:01","2025-10-26 19:10:06",""
"38513","XRPUSDT","sell","1","1","2025-10-26 20:31:01","2025-10-26 20:31:10",""
"38514","XRPUSDT","sell","1","1","2025-10-26 20:32:00","2025-10-26 20:32:04",""
"38536","XRPUSDT","buy","1","1","2025-10-26 21:21:01","2025-10-26 21:21:06",""
"38539","XRPUSDT","buy","1","1","2025-10-26 21:25:02","2025-10-26 21:25:06",""
"38544","XRPUSDT","buy","1","1","2025-10-26 21:41:03","2025-10-26 21:41:06",""
"38553","XRPUSDT","sell","1","1","2025-10-26 22:13:00","2025-10-26 22:13:06",""
"38557","XRPUSDT","buy","1","1","2025-10-26 22:28:05","2025-10-26 22:28:10",""
"38559","XRPUSDT","buy","1","1","2025-10-26 22:29:02","2025-10-26 22:29:08",""
"38567","XRPUSDT","buy","1","1","2025-10-26 22:50:01","2025-10-26 22:50:05",""
"38568","XRPUSDT","buy","1","1","2025-10-26 22:52:01","2025-10-26 22:52:06",""
"38574","XRPUSDT","buy","1","1","2025-10-26 23:28:01","2025-10-26 23:28:07",""
"38580","XRPUSDT","buy","1","1","2025-10-27 00:02:01","2025-10-27 00:02:05",""
"38582","XRPUSDT","buy","1","1","2025-10-27 00:03:00","2025-10-27 00:03:05",""
"38585","XRPUSDT","sell","1","1","2025-10-27 00:13:03","2025-10-27 00:13:07",""
"38586","XRPUSDT","sell","1","1","2025-10-27 00:14:02","2025-10-27 00:14:06",""
"38597","XRPUSDT","buy","1","1","2025-10-27 01:07:00","2025-10-27 01:07:05",""
"38598","XRPUSDT","buy","1","1","2025-10-27 01:10:07","2025-10-27 01:10:12",""
"38599","XRPUSDT","buy","1","1","2025-10-27 01:11:01","2025-10-27 01:11:05",""
"38625","XRPUSDT","buy","1","1","2025-10-27 02:42:08","2025-10-27 02:42:16",""
"38635","XRPUSDT","sell","1","1","2025-10-27 03:03:01","2025-10-27 03:03:05",""
"38638","XRPUSDT","sell","1","1","2025-10-27 03:06:04","2025-10-27 03:06:09",""
"38647","XRPUSDT","buy","1","1","2025-10-27 03:29:08","2025-10-27 03:29:15",""
"38665","XRPUSDT","buy","1","1","2025-10-27 04:24:09","2025-10-27 04:24:13",""
"38667","XRPUSDT","buy","1","1","2025-10-27 04:26:01","2025-10-27 04:26:04",""
"38669","XRPUSDT","buy","1","1","2025-10-27 04:27:02","2025-10-27 04:27:06",""
"38671","XRPUSDT","buy","1","1","2025-10-27 04:29:09","2025-10-27 04:29:13",""
"38674","XRPUSDT","sell","1","1","2025-10-27 04:46:03","2025-10-27 04:46:07",""
"38688","XRPUSDT","buy","1","1","2025-10-27 05:17:14","2025-10-27 05:17:20",""
"38693","XRPUSDT","buy","1","1","2025-10-27 05:24:03","2025-10-27 05:24:08",""
"38702","XRPUSDT","sell","1","1","2025-10-27 06:08:01","2025-10-27 06:08:06",""
"38703","XRPUSDT","sell","1","1","2025-10-27 06:10:01","2025-10-27 06:10:06",""
"38704","XRPUSDT","sell","1","1","2025-10-27 06:14:00","2025-10-27 06:14:04",""
"38711","XRPUSDT","buy","1","1","2025-10-27 06:29:03","2025-10-27 06:29:11",""
"38714","XRPUSDT","sell","1","1","2025-10-27 06:39:01","2025-10-27 06:39:07",""
"38715","XRPUSDT","sell","1","1","2025-10-27 06:40:00","2025-10-27 06:40:05",""
"38723","XRPUSDT","buy","1","1","2025-10-27 07:00:02","2025-10-27 07:00:07",""
"38726","XRPUSDT","sell","1","1","2025-10-27 07:01:02","2025-10-27 07:01:10",""
"38728","XRPUSDT","sell","1","1","2025-10-27 07:03:00","2025-10-27 07:03:08",""
"38731","XRPUSDT","sell","1","1","2025-10-27 07:06:01","2025-10-27 07:06:05",""
"38737","XRPUSDT","sell","1","1","2025-10-27 07:47:00","2025-10-27 07:47:07",""
"38749","XRPUSDT","buy","1","1","2025-10-27 08:47:00","2025-10-27 08:47:05",""
"38750","XRPUSDT","buy","1","1","2025-10-27 08:48:01","2025-10-27 08:48:06",""
"38751","XRPUSDT","buy","1","1","2025-10-27 08:49:00","2025-10-27 08:49:04",""
"38762","XRPUSDT","buy","1","1","2025-10-27 09:02:02","2025-10-27 09:02:08",""
"38769","XRPUSDT","buy","1","1","2025-10-27 09:48:01","2025-10-27 09:48:08",""
"38772","XRPUSDT","buy","1","1","2025-10-27 09:51:02","2025-10-27 09:51:06",""
"38779","XRPUSDT","sell","1","1","2025-10-27 10:23:00","2025-10-27 10:23:07",""
"38784","XRPUSDT","sell","1","1","2025-10-27 10:30:05","2025-10-27 10:30:11",""
"38789","XRPUSDT","buy","1","1","2025-10-27 10:58:01","2025-10-27 10:58:05",""
"38790","XRPUSDT","buy","1","1","2025-10-27 11:01:02","2025-10-27 11:01:05",""
"38812","XRPUSDT","sell","1","1","2025-10-27 12:20:02","2025-10-27 12:20:10",""
"38814","XRPUSDT","buy","1","1","2025-10-27 12:23:01","2025-10-27 12:23:07",""
"38816","XRPUSDT","buy","1","1","2025-10-27 12:42:00","2025-10-27 12:42:08",""
"38823","XRPUSDT","sell","1","1","2025-10-27 12:55:00","2025-10-27 12:55:08",""
"38830","XRPUSDT","sell","1","1","2025-10-27 13:11:02","2025-10-27 13:11:07",""
"38835","XRPUSDT","sell","1","1","2025-10-27 13:26:02","2025-10-27 13:26:09",""
"38836","XRPUSDT","sell","1","1","2025-10-27 13:27:01","2025-10-27 13:27:05",""
"38840","XRPUSDT","sell","1","1","2025-10-27 13:55:10","2025-10-27 13:55:14",""
"38843","XRPUSDT","sell","1","1","2025-10-27 14:04:04","2025-10-27 14:04:09",""
"38850","XRPUSDT","sell","1","1","2025-10-27 14:11:03","2025-10-27 14:11:07",""
"38857","XRPUSDT","sell","1","1","2025-10-27 14:17:03","2025-10-27 14:17:09",""
"38858","XRPUSDT","sell","1","1","2025-10-27 14:18:01","2025-10-27 14:18:05",""
"38861","XRPUSDT","buy","1","1","2025-10-27 14:32:00","2025-10-27 14:32:05",""
"38862","XRPUSDT","buy","1","1","2025-10-27 14:34:00","2025-10-27 14:34:05",""
"38869","XRPUSDT","buy","1","1","2025-10-27 15:06:01","2025-10-27 15:06:10",""
"38871","XRPUSDT","buy","1","1","2025-10-27 15:08:01","2025-10-27 15:08:05",""
"38873","XRPUSDT","sell","1","1","2025-10-27 15:19:00","2025-10-27 15:19:11",""
"38877","XRPUSDT","sell","1","1","2025-10-27 15:38:04","2025-10-27 15:38:08",""
"38879","XRPUSDT","sell","1","1","2025-10-27 15:41:02","2025-10-27 15:41:06",""
"38885","XRPUSDT","buy","1","1","2025-10-27 16:03:02","2025-10-27 16:03:06",""
"38894","XRPUSDT","buy","1","1","2025-10-27 16:35:02","2025-10-27 16:35:07",""
"38898","XRPUSDT","buy","1","1","2025-10-27 16:40:00","2025-10-27 16:40:09",""
"38901","XRPUSDT","buy","1","1","2025-10-27 16:42:00","2025-10-27 16:42:05",""
"38907","XRPUSDT","buy","1","1","2025-10-27 17:16:02","2025-10-27 17:16:09",""
"38914","XRPUSDT","buy","1","1","2025-10-27 17:29:01","2025-10-27 17:29:06",""
"38916","XRPUSDT","buy","1","1","2025-10-27 17:31:01","2025-10-27 17:31:08",""
"38923","XRPUSDT","buy","1","1","2025-10-27 17:56:00","2025-10-27 17:56:07",""
"38926","XRPUSDT","buy","1","1","2025-10-27 18:06:01","2025-10-27 18:06:05",""
"38929","XRPUSDT","buy","1","1","2025-10-27 18:08:01","2025-10-27 18:08:05",""
"38941","XRPUSDT","buy","1","1","2025-10-27 19:04:01","2025-10-27 19:04:06",""
"38945","XRPUSDT","sell","1","1","2025-10-27 19:07:00","2025-10-27 19:07:04",""
"38947","XRPUSDT","sell","1","1","2025-10-27 19:08:01","2025-10-27 19:08:05",""
"38949","XRPUSDT","sell","1","1","2025-10-27 19:10:01","2025-10-27 19:10:05",""
"38951","XRPUSDT","sell","1","1","2025-10-27 19:11:01","2025-10-27 19:11:06",""
"38953","XRPUSDT","sell","1","1","2025-10-27 19:16:04","2025-10-27 19:16:08",""
"38954","XRPUSDT","sell","1","1","2025-10-27 19:17:02","2025-10-27 19:17:06",""
"38957","XRPUSDT","sell","1","1","2025-10-27 19:47:01","2025-10-27 19:47:07",""
"38958","XRPUSDT","sell","1","1","2025-10-27 19:48:01","2025-10-27 19:48:05",""
"38965","XRPUSDT","sell","1","1","2025-10-27 20:11:01","2025-10-27 20:11:06",""
"38968","XRPUSDT","sell","1","1","2025-10-27 20:13:03","2025-10-27 20:13:07",""
"38969","XRPUSDT","buy","1","1","2025-10-27 20:21:00","2025-10-27 20:21:06",""
"38970","XRPUSDT","buy","1","1","2025-10-27 20:22:02","2025-10-27 20:22:06",""
"38977","XRPUSDT","buy","1","1","2025-10-27 21:03:01","2025-10-27 21:03:10",""
"38984","XRPUSDT","buy","1","1","2025-10-27 21:36:00","2025-10-27 21:36:04",""
"38986","XRPUSDT","buy","1","1","2025-10-27 21:41:05","2025-10-27 21:41:09",""
"38987","XRPUSDT","buy","1","1","2025-10-27 21:43:00","2025-10-27 21:43:04",""
"38998","XRPUSDT","buy","1","1","2025-10-27 22:33:01","2025-10-27 22:33:10",""
"39004","XRPUSDT","buy","1","1","2025-10-27 22:35:03","2025-10-27 22:35:09",""
"39007","XRPUSDT","buy","1","1","2025-10-27 22:43:01","2025-10-27 22:43:08",""
"39016","XRPUSDT","buy","1","1","2025-10-27 23:09:00","2025-10-27 23:09:04",""
"39019","XRPUSDT","sell","1","1","2025-10-27 23:25:01","2025-10-27 23:25:05",""
"39028","XRPUSDT","sell","1","1","2025-10-28 00:03:00","2025-10-28 00:03:09",""
"39029","XRPUSDT","sell","1","1","2025-10-28 00:04:00","2025-10-28 00:04:05",""
"39033","XRPUSDT","sell","1","1","2025-10-28 00:08:00","2025-10-28 00:08:08",""
"39042","XRPUSDT","buy","1","1","2025-10-28 00:51:02","2025-10-28 00:51:06",""
"39043","XRPUSDT","buy","1","1","2025-10-28 00:52:01","2025-10-28 00:52:06",""
"39046","XRPUSDT","sell","1","1","2025-10-28 00:59:01","2025-10-28 00:59:07",""
"39048","XRPUSDT","sell","1","1","2025-10-28 01:01:01","2025-10-28 01:01:06",""
"39054","XRPUSDT","buy","1","1","2025-10-28 01:22:02","2025-10-28 01:22:07",""
"39063","XRPUSDT","sell","1","1","2025-10-28 02:19:00","2025-10-28 02:19:06",""
"39065","XRPUSDT","sell","1","1","2025-10-28 02:21:00","2025-10-28 02:21:04",""
"39070","XRPUSDT","buy","1","1","2025-10-28 02:27:00","2025-10-28 02:27:04",""
"39082","XRPUSDT","buy","1","1","2025-10-28 03:27:00","2025-10-28 03:27:05",""
"39086","XRPUSDT","buy","1","1","2025-10-28 03:58:03","2025-10-28 03:58:09",""
"39089","XRPUSDT","buy","1","1","2025-10-28 04:03:01","2025-10-28 04:03:05",""
"39090","XRPUSDT","buy","1","1","2025-10-28 04:05:01","2025-10-28 04:05:06",""
"39093","XRPUSDT","buy","1","1","2025-10-28 04:27:01","2025-10-28 04:27:05",""
"39098","XRPUSDT","buy","1","1","2025-10-28 04:31:02","2025-10-28 04:31:06",""
"39107","XRPUSDT","buy","1","1","2025-10-28 05:02:00","2025-10-28 05:02:11",""
"39108","XRPUSDT","buy","1","1","2025-10-28 05:05:00","2025-10-28 05:05:04",""
"39110","XRPUSDT","buy","1","1","2025-10-28 05:11:01","2025-10-28 05:11:04",""
"39115","XRPUSDT","buy","1","1","2025-10-28 05:25:00","2025-10-28 05:25:05",""
"39118","XRPUSDT","buy","1","1","2025-10-28 05:26:00","2025-10-28 05:26:04",""
"39119","XRPUSDT","buy","1","1","2025-10-28 05:27:01","2025-10-28 05:27:05",""
"39120","XRPUSDT","buy","1","1","2025-10-28 05:28:00","2025-10-28 05:28:04",""
"39123","XRPUSDT","buy","1","1","2025-10-28 05:55:01","2025-10-28 05:55:05",""
"39126","XRPUSDT","buy","1","1","2025-10-28 05:59:00","2025-10-28 05:59:04",""
"39131","XRPUSDT","buy","1","1","2025-10-28 06:01:04","2025-10-28 06:01:10",""
"39152","XRPUSDT","buy","1","1","2025-10-28 07:34:00","2025-10-28 07:34:05",""
"39154","XRPUSDT","buy","1","1","2025-10-28 07:40:02","2025-10-28 07:40:06",""
"39155","XRPUSDT","buy","1","1","2025-10-28 07:41:02","2025-10-28 07:41:06",""
"39165","XRPUSDT","buy","1","1","2025-10-28 08:17:01","2025-10-28 08:17:06",""
"39171","XRPUSDT","sell","1","1","2025-10-28 08:35:00","2025-10-28 08:35:04",""
"39175","XRPUSDT","sell","1","1","2025-10-28 08:37:02","2025-10-28 08:37:08",""
"39176","XRPUSDT","buy","1","1","2025-10-28 08:51:02","2025-10-28 08:51:05",""
"39178","XRPUSDT","buy","1","1","2025-10-28 08:54:03","2025-10-28 08:54:07",""
"39191","XRPUSDT","sell","1","1","2025-10-28 09:11:00","2025-10-28 09:11:06",""
"39197","XRPUSDT","sell","1","1","2025-10-28 09:24:00","2025-10-28 09:24:05",""
"39203","XRPUSDT","buy","1","1","2025-10-28 09:43:03","2025-10-28 09:43:07",""
"39206","XRPUSDT","sell","1","1","2025-10-28 09:53:00","2025-10-28 09:53:08",""
"39207","XRPUSDT","sell","1","1","2025-10-28 09:54:01","2025-10-28 09:54:05",""
"39212","XRPUSDT","buy","1","1","2025-10-28 10:26:01","2025-10-28 10:26:06",""
"39214","XRPUSDT","buy","1","1","2025-10-28 10:31:03","2025-10-28 10:31:07",""
"39218","XRPUSDT","buy","1","1","2025-10-28 10:34:04","2025-10-28 10:34:11",""
"39221","XRPUSDT","sell","1","1","2025-10-28 10:44:02","2025-10-28 10:44:07",""
"39223","XRPUSDT","sell","1","1","2025-10-28 10:45:02","2025-10-28 10:45:07",""
"39225","XRPUSDT","sell","1","1","2025-10-28 11:07:02","2025-10-28 11:07:06",""
"39226","XRPUSDT","sell","1","1","2025-10-28 11:09:01","2025-10-28 11:09:06",""
"39228","XRPUSDT","buy","1","1","2025-10-28 11:12:00","2025-10-28 11:12:07",""
"39242","XRPUSDT","buy","1","1","2025-10-28 11:50:02","2025-10-28 11:50:05",""
"39247","XRPUSDT","sell","1","1","2025-10-28 12:05:01","2025-10-28 12:05:05",""
"39254","XRPUSDT","buy","1","1","2025-10-28 12:36:00","2025-10-28 12:36:06",""
"39267","XRPUSDT","buy","1","1","2025-10-28 13:31:01","2025-10-28 13:31:08",""
"39270","XRPUSDT","buy","1","1","2025-10-28 13:41:02","2025-10-28 13:41:07",""
"39278","XRPUSDT","buy","1","1","2025-10-28 14:08:05","2025-10-28 14:08:10",""
"39279","XRPUSDT","buy","1","1","2025-10-28 14:09:00","2025-10-28 14:09:05",""
"39280","XRPUSDT","buy","1","1","2025-10-28 14:11:03","2025-10-28 14:11:07",""
"39291","XRPUSDT","buy","1","1","2025-10-28 14:48:00","2025-10-28 14:48:06",""
"39295","XRPUSDT","buy","1","1","2025-10-28 15:20:01","2025-10-28 15:20:06",""
"39303","XRPUSDT","sell","1","1","2025-10-28 15:40:00","2025-10-28 15:40:05",""
"39305","XRPUSDT","sell","1","1","2025-10-28 15:42:01","2025-10-28 15:42:06",""
"39312","XRPUSDT","sell","1","1","2025-10-28 16:01:04","2025-10-28 16:01:13",""
"39313","XRPUSDT","sell","1","1","2025-10-28 16:02:00","2025-10-28 16:02:05",""
"39315","XRPUSDT","sell","1","1","2025-10-28 16:06:01","2025-10-28 16:06:05",""
"39321","XRPUSDT","buy","1","1","2025-10-28 16:34:00","2025-10-28 16:34:14",""
"39327","XRPUSDT","buy","1","1","2025-10-28 16:56:03","2025-10-28 16:56:11",""
"39335","XRPUSDT","sell","1","1","2025-10-28 17:17:03","2025-10-28 17:17:09",""
"39342","XRPUSDT","sell","1","1","2025-10-28 17:40:00","2025-10-28 17:40:09",""
"39355","XRPUSDT","buy","1","1","2025-10-28 18:29:01","2025-10-28 18:29:08",""
"39368","XRPUSDT","buy","1","1","2025-10-28 19:32:01","2025-10-28 19:32:08",""
"39370","XRPUSDT","buy","1","1","2025-10-28 19:35:00","2025-10-28 19:35:05",""
"39375","XRPUSDT","sell","1","1","2025-10-28 19:57:00","2025-10-28 19:57:05",""
"39377","XRPUSDT","buy","1","1","2025-10-28 20:07:01","2025-10-28 20:07:06",""
"39384","XRPUSDT","buy","1","1","2025-10-28 20:27:01","2025-10-28 20:27:08",""
"39389","XRPUSDT","buy","1","1","2025-10-28 20:42:01","2025-10-28 20:42:13",""
"39391","XRPUSDT","buy","1","1","2025-10-28 20:43:02","2025-10-28 20:43:07",""
"39392","XRPUSDT","buy","1","1","2025-10-28 20:46:02","2025-10-28 20:46:08",""
"39394","XRPUSDT","buy","1","1","2025-10-28 20:48:05","2025-10-28 20:48:10",""
"39398","XRPUSDT","sell","1","1","2025-10-28 21:05:00","2025-10-28 21:05:05",""
"39400","XRPUSDT","sell","1","1","2025-10-28 21:06:02","2025-10-28 21:06:08",""
"39402","XRPUSDT","sell","1","1","2025-10-28 21:11:01","2025-10-28 21:11:05",""
"39409","XRPUSDT","sell","1","1","2025-10-28 21:31:02","2025-10-28 21:31:07",""
"39410","XRPUSDT","sell","1","1","2025-10-28 21:35:00","2025-10-28 21:35:06",""
"39411","XRPUSDT","sell","1","1","2025-10-28 21:39:03","2025-10-28 21:39:11",""
"39433","XRPUSDT","buy","1","1","2025-10-28 22:38:00","2025-10-28 22:38:08",""
"39445","XRPUSDT","buy","1","1","2025-10-28 23:33:00","2025-10-28 23:33:13",""
"39446","XRPUSDT","buy","1","1","2025-10-28 23:34:01","2025-10-28 23:34:05",""
"39454","XRPUSDT","buy","1","1","2025-10-28 23:42:00","2025-10-28 23:42:04",""
"39455","XRPUSDT","buy","1","1","2025-10-28 23:43:00","2025-10-28 23:43:04",""
"39457","XRPUSDT","buy","1","1","2025-10-28 23:45:03","2025-10-28 23:45:08",""
"39460","XRPUSDT","buy","1","1","2025-10-28 23:47:00","2025-10-28 23:47:06",""
"39465","XRPUSDT","buy","1","1","2025-10-29 00:18:02","2025-10-29 00:18:13",""
"39466","XRPUSDT","buy","1","1","2025-10-29 00:24:00","2025-10-29 00:24:04",""
"39467","XRPUSDT","buy","1","1","2025-10-29 00:25:02","2025-10-29 00:25:06",""
"39472","XRPUSDT","sell","1","1","2025-10-29 00:35:00","2025-10-29 00:35:11",""
"39473","XRPUSDT","sell","1","1","2025-10-29 00:36:02","2025-10-29 00:36:07",""
"39487","XRPUSDT","buy","1","1","2025-10-29 01:23:01","2025-10-29 01:23:06",""
"39495","XRPUSDT","sell","1","1","2025-10-29 01:52:01","2025-10-29 01:52:06",""
"39503","XRPUSDT","sell","1","1","2025-10-29 02:28:00","2025-10-29 02:28:04",""
"39508","XRPUSDT","buy","1","1","2025-10-29 02:47:00","2025-10-29 02:47:04",""
"39524","XRPUSDT","buy","1","1","2025-10-29 03:35:02","2025-10-29 03:35:08",""
